player_id,role_level,vip_level,account_age_days,battle_rank,online_time,1d_login_cnt,1w_login_cnt,1m_login_cnt,capability,online_get_exp_amt,recharge_amt,online_get_money_amt,device_width,device_height,os_ver,cheat,churn
4075,38,0,2226,8110002,1621.004641,2,9,9,4799,316.0041422,0.001788468,69880.98849,2340,1080,9.99923616,0,0
4076,44,0,2237,8110000,339.9988404,2,2,6,6438,40.00914918,-0.00214904,20200.00399,2340,1080,11.00918499,0,0
4077,95,2,2566,8110011,-0.016775066,0,17,141,18116,-0.006781429,0.002926449,0.035007364,2259,1080,11.01362286,0,0
4078,66,3,2146,8110009,10313.01095,21,167,291,9725,1351.008833,5.981631827,454409.0096,2140,1080,11.00189531,1,0
4079,119,4,2579,8110008,-0.016105661,0,10,49,34285,0.006691338,-0.012606005,-0.005399156,2208,1242,4.987121749,0,0
4080,160,10,2477,8110025,10141.00292,11,96,360,46929,1103.005728,0.004831778,655769.0014,2160,1080,10.99464285,1,1
4081,124,0,2355,8110023,7464.996027,6,53,250,36550,731.9973945,-0.003370421,441092.9891,1920,1080,8.99078491,0,0
4082,40,0,2569,8110000,15024.01504,11,27,27,5088,1822.007005,-0.003007592,489749.9903,1024,768,7.989290185,1,0
4083,96,0,2308,8110009,2552.007856,1,8,36,18764,629.9981414,0.006960244,217103.9891,2159,1080,10.98692974,0,0
4084,107,6,2282,8110000,0.001687741,0,4,42,28965,-0.001497796,-0.017327187,-0.015512415,1792,828,5.001532028,0,0
4085,74,2,2164,8110021,10623.00647,9,46,135,9119,1221.011151,0.01378868,252120.0038,2138,1080,11.00827714,0,0
4086,94,6,2576,8110005,0.005456618,0,2,8,18897,-0.001588933,0.004695175,-0.00336905,1920,1080,9.991069107,0,0
4087,160,0,2582,8110011,8875.996918,19,140,601,52177,834.9879766,-0.001345696,1425367.026,2001,1125,6.007541997,0,1
4088,88,2,2566,8110009,0.001017853,0,8,59,14630,-0.00858602,-0.000662438,-0.014207118,2340,1080,10.00458002,0,0
4089,96,0,2308,8110009,2551.997826,1,8,36,18764,630.0142033,-0.005370499,217104.0109,2159,1080,10.99616603,0,0
4090,58,1,2576,8110002,0.001299414,0,0,0,9951,0.009785586,-0.002043009,0.008366574,2016,1080,7.987965054,0,0
4091,103,6,2572,8110021,236.9984996,1,6,72,22095,140.0166251,-0.012343837,8024.994563,1920,1080,10.98093765,0,0
4092,128,3,2377,8110022,6953.002927,14,87,406,40023,710.0109521,-0.011928629,626692.0043,2198,1080,11.00384146,0,1
4093,40,0,2569,8110000,15023.99316,11,27,27,5088,1822.00755,-0.004705878,489749.9992,1024,768,7.993749946,1,0
4094,48,0,2123,8110005,12852.02417,8,85,85,3254,1308.01643,-0.001934689,325669.0097,2048,1536,1.00256304,0,0
4095,38,0,2226,8110002,1621.009194,2,9,9,4799,315.9883802,0.006513817,69880.99485,2340,1080,9.998781039,0,0
4096,86,4,2575,8110023,5599.987836,9,13,43,21293,228.0059244,0.004326783,75869.98587,2436,1125,5.002178344,0,0
4097,103,6,2572,8110021,236.9904953,1,6,72,22095,139.9994071,0.010069651,8024.997581,1920,1080,11.01010993,0,0
4098,48,0,2267,8110016,549.0030256,2,4,11,7363,210.003924,-0.001567108,23400.01496,1571,810,11.00786201,0,0
4099,86,4,2575,8110023,5599.998035,9,13,43,21293,227.9931208,-0.012483894,75870.00523,2436,1125,5.003249402,0,0
4100,140,5,2463,8110014,9888.974984,11,95,422,42228,722.9815135,-0.003688939,311706.9986,2050,1080,10.99163147,1,0
4101,48,4,2125,8110004,5018.002188,20,120,158,7413,1886.00604,-0.011726272,408738.0015,2436,1125,2.999520866,0,0
4102,43,0,2116,8110002,2100.008987,3,46,46,7126,727.0001153,-0.006415804,119751.013,2196,1080,9.989393612,0,0
4103,119,4,2579,8110008,0.003369595,0,10,49,34285,-0.007842518,0.008244693,0.015451098,2208,1242,4.998565476,0,0
4104,128,3,2377,8110022,6952.991687,14,87,406,40023,710.0084626,0.014662938,626691.9876,2198,1080,10.99933993,0,1
4105,40,0,2264,8110000,76.99483218,1,2,14,7332,0.002323752,-0.008543918,49999.989,2001,1125,2.999744744,0,0
4106,79,0,2151,8110009,20119.00943,12,124,275,12475,1635.999487,0.008419869,279709.9955,1356,720,8.000003253,0,0
4107,58,1,2576,8110002,-0.003365497,0,0,0,9951,0.00513056,-0.01187983,0.007436138,2016,1080,7.99679714,0,0
4108,103,6,2572,8110021,237.0069787,1,6,72,22095,139.991837,-0.007448705,8024.990797,1920,1080,11.00921135,0,0
4109,48,0,2123,8110005,12851.9901,8,85,85,3254,1307.995987,0.00173474,325668.9931,2048,1536,1.015648867,0,0
4110,103,6,2572,8110021,237.0080303,1,6,72,22095,140.017188,0.011628839,8024.994824,1920,1080,10.9897221,0,0
4111,160,10,2477,8110025,10141.02134,11,96,360,46929,1102.998558,0.034125738,655769.0141,2160,1080,10.9871543,1,1
4112,69,4,2413,8110009,7451.003247,12,69,114,11927,1287.006537,0.002728868,388415.9884,2208,1080,10.99943886,0,0
4113,74,2,2164,8110021,10623.00074,9,46,135,9119,1220.99434,-0.004483168,252119.9993,2138,1080,10.99749622,0,0
4114,122,0,2565,8110011,10444.00377,10,34,37,29482,564.0162308,0.006546818,194255.9974,2280,1080,9.99623622,0,0
4115,160,9,2560,8110013,5603.988198,8,94,408,65510,975.9900485,0.005299557,1049483.006,1334,750,2.012812039,0,1
4116,73,5,2132,8110010,15640.00985,22,169,540,14094,1255.004273,-0.004982762,402692.0067,2208,1080,11.0020934,1,0
4117,53,7,2168,8110000,-0.004800207,0,1,4,13275,-0.009010623,-0.013213017,-0.012816274,1792,828,4.993396091,0,0
4118,122,0,2565,8110011,10444.00024,10,34,37,29482,563.9943257,0.01336461,194256.0066,2280,1080,10.01390254,0,0
4119,141,6,2572,8110006,213.0278112,1,8,32,36920,394.9876066,0.000858774,75972.99424,2220,1080,10.98620788,0,0
4120,40,0,2264,8110000,76.98636068,1,2,14,7332,-0.006549986,0.004166637,49999.98204,2001,1125,3.006309977,0,0
4121,122,0,2565,8110011,10443.99942,10,34,37,29482,564.0003878,0.021188889,194256.0058,2280,1080,9.985407765,0,0
4122,77,0,2179,8110008,-0.002078461,0,17,212,13441,0.003501568,-0.004070001,0.001871464,2001,1125,-0.012776977,0,0
4123,141,5,2553,8110006,15786.98589,6,63,291,34150,895.0108045,-0.006886597,614544.9912,1480,720,9.0023968,0,1
4124,124,0,2355,8110023,7465.017753,6,53,250,36550,732.0106832,0.002530064,441092.9962,1920,1080,9.006951161,0,0
4125,52,1,2125,8110017,8618.014331,7,47,65,7226,1891.01465,-0.000815516,332830.0041,2224,1668,6.000889151,0,0
4126,73,3,2288,8110021,-0.00536411,0,0,17,10930,-0.013478299,-0.007266266,-0.018830222,2436,1125,1.008677542,0,0
4127,79,0,2151,8110009,20118.99693,12,124,275,12475,1636.004985,-0.001130002,279710.0236,1356,720,8.014933564,0,0
4128,141,6,2572,8110006,212.9995545,1,8,32,36920,394.9971874,-0.002896543,75972.99712,2220,1080,10.98303681,0,0
4129,52,1,2125,8110017,8618.015026,7,47,65,7226,1890.994378,0.000685961,332830.013,2224,1668,6.01457877,0,0
4130,78,0,2576,8110003,-0.007521131,0,1,4,12577,-0.010238881,-0.01483339,0.012312013,2159,1080,10.99664677,0,0
4131,40,0,2410,8110000,-0.000387556,0,1,7,2115,0.016972692,0.009552425,-0.001029168,1520,720,9.981728308,0,0
4132,40,0,2264,8110000,77.0252571,1,2,14,7332,0.003208695,0.004949765,50000.01565,2001,1125,2.987084439,0,0
4133,141,6,2572,8110006,212.9904655,1,8,32,36920,394.993679,-0.007460964,75973.00074,2220,1080,11.00333023,0,0
4134,124,0,2355,8110023,7464.996775,6,53,250,36550,731.9991834,0.012449532,441092.9966,1920,1080,8.991275059,0,0
4135,48,0,2267,8110016,548.9957202,2,4,11,7363,209.9981237,-0.000752791,23400.00825,1571,810,11.00229059,0,0
4136,38,0,2226,8110002,1621.017391,2,9,9,4799,316.0047815,-0.015262945,69881.01428,2340,1080,9.995830158,0,0
4137,79,0,2151,8110009,20119.0076,12,124,275,12475,1635.998198,-0.006429204,279709.9966,1356,720,7.99783594,0,0
4138,40,0,2569,8110000,15023.99058,11,27,27,5088,1822.004482,-0.003847662,489749.9929,1024,768,8.001585185,1,0
4139,52,1,2125,8110017,8617.979787,7,47,65,7226,1890.993881,-0.015780052,332830.0035,2224,1668,5.998393821,0,0
4140,69,5,2130,8110008,18905.01369,22,162,336,13780,2064.010788,-0.002333465,394886.9912,1801,1080,9.020002882,0,0
4141,74,2,2164,8110021,10623.00098,9,46,135,9119,1221.00054,-0.00333933,252120.0009,2138,1080,10.9977204,0,0
4142,76,0,2157,8110020,3302.003349,4,45,297,11775,407.9953586,0.003425426,305406.9903,1334,750,1.001459754,0,0
4143,103,6,2572,8110021,237.0005245,1,6,72,22095,139.9985117,-0.028363287,8025.009713,1920,1080,10.99630272,0,0
4144,40,0,2410,8110000,0.005067437,0,1,7,2115,0.015106999,0.001621322,-0.006692498,1520,720,10.01376742,0,0
4145,88,2,2566,8110009,0.010712535,0,8,59,14630,-0.000882506,-0.001027737,0.002422277,2340,1080,10.00203877,0,0
4146,160,0,2582,8110011,8875.999102,19,140,601,52177,835.0000092,0.012187439,1425367.001,2001,1125,6.00163207,0,1
4147,141,5,2553,8110006,15786.99676,6,63,291,34150,894.9954762,-0.017203402,614544.9986,1480,720,9.000334649,0,1
4148,99,5,2286,8110007,0.0014713,0,6,100,22929,0.007000105,0.008686096,-0.007827829,2436,1125,4.006674636,0,0
4149,35,0,2183,8110005,0.005984583,0,3,39,5446,-0.018940078,-0.005049297,0.014065772,2224,1080,11.00184453,0,0
4150,69,5,2130,8110008,18905.00906,22,162,336,13780,2064.001926,-0.007987554,394887.0198,1801,1080,9.001360215,0,0
4151,35,0,2183,8110005,0.004474702,0,3,39,5446,-0.013874546,-0.003208274,0.005328353,2224,1080,10.99298954,0,0
4152,52,1,2125,8110017,8617.997221,7,47,65,7226,1891.010632,-0.002794725,332830.0049,2224,1668,5.993643023,0,0
4153,48,0,2267,8110016,549.0203054,2,4,11,7363,209.9942634,-0.014026276,23399.98985,1571,810,10.98989247,0,0
4154,48,0,2123,8110005,12852.00656,8,85,85,3254,1308.008326,-0.005195856,325669.0192,2048,1536,1.016653875,0,0
4155,69,5,2130,8110008,18905.00131,22,162,336,13780,2063.991683,-0.00800421,394886.9868,1801,1080,9.005002294,0,0
4156,35,0,2183,8110005,-0.004745044,0,3,39,5446,0.004809529,-0.013713818,0.002969752,2224,1080,11.00094755,0,0
4157,40,0,2264,8110000,77.00492411,1,2,14,7332,0.000383007,-0.010919999,50000.00225,2001,1125,3.002626236,0,0
4158,107,6,2282,8110000,-0.008260292,0,4,42,28965,-0.001296632,0.013976075,-0.013714947,1792,828,4.997676534,0,0
4159,99,5,2286,8110007,-0.009427053,0,6,100,22929,0.009960998,0.000355089,0.007997093,2436,1125,3.995069712,0,0
4160,124,0,2355,8110023,7464.999905,6,53,250,36550,732.0112693,0.012198992,441093.0174,1920,1080,8.994862005,0,0
4161,34,0,2140,8110000,-0.003103297,0,14,60,4426,0.000903772,0.000887808,0.011061628,2136,1080,11.0124613,0,0
4162,73,3,2288,8110021,-0.004136314,0,0,17,10930,0.004113128,-0.008507935,-0.003630777,2436,1125,0.97749999,0,0
4163,66,3,2146,8110009,10313.00108,21,167,291,9725,1350.982758,6.006000322,454409.0034,2140,1080,11.00323112,1,0
4164,107,6,2282,8110000,-0.000914153,0,4,42,28965,-0.003552216,0.00108913,-0.010632812,1792,828,5.000696186,0,0
4165,88,2,2566,8110009,0.0007437,0,8,59,14630,0.011898963,-0.001179846,0.001328589,2340,1080,10.0149027,0,0
4166,40,0,2410,8110000,0.003949822,0,1,7,2115,-0.00515487,-0.015061936,-0.00249373,1520,720,10.01166007,0,0
4167,48,0,2123,8110005,12852.02315,8,85,85,3254,1308.00142,0.004214908,325669.0026,2048,1536,0.999721306,0,0
4168,88,2,2566,8110009,-0.003738865,0,8,59,14630,-0.006428946,-0.002579034,0.00445627,2340,1080,9.993344348,0,0
4169,58,1,2576,8110002,0.018319829,0,0,0,9951,0.004237301,-0.013519691,0.002579083,2016,1080,7.999228385,0,0
4170,99,5,2286,8110007,0.010648497,0,6,100,22929,0.013209795,0.012994122,0.005558815,2436,1125,4.015040476,0,0
4171,140,5,2463,8110014,9888.994215,11,95,422,42228,722.9987696,-0.013600276,311707.0037,2050,1080,10.99244203,1,0
4172,80,7,2576,8110003,1282.0069,1,58,77,15715,149.9830965,0.007712432,49100.99718,2416,1440,8.99902881,0,0
4173,79,0,2151,8110009,20119.01184,12,124,275,12475,1636.003067,-0.005610278,279709.9961,1356,720,7.987966732,0,0
4174,122,0,2565,8110011,10443.98128,10,34,37,29482,564.0142717,-0.006678854,194256.0098,2280,1080,9.997288337,0,0
4175,107,6,2282,8110000,-0.001557804,0,4,42,28965,-0.011140943,0.010888247,-0.007585139,1792,828,4.996637366,0,0
4176,128,3,2377,8110022,6952.99853,14,87,406,40023,709.9994288,0.00404325,626692.0101,2198,1080,11.00824416,0,1
4177,122,0,2565,8110011,10443.98768,10,34,37,29482,564.0067715,0.015536968,194255.9896,2280,1080,9.989588402,0,0
4178,34,0,2140,8110000,0.001580571,0,14,60,4426,0.010956181,0.008158118,0.004595693,2136,1080,11.00740404,0,0
4179,119,4,2579,8110008,-0.016105661,0,10,49,34285,0.006691338,-0.012606005,-0.005399156,2208,1242,4.987121749,0,0
4180,122,0,2565,8110011,10443.99679,10,34,37,29482,563.9998316,-0.000963964,194256.0129,2280,1080,9.997926953,0,0
4181,160,0,2582,8110011,8876.002774,19,140,601,52177,835.0021345,-0.006197761,1425366.997,2001,1125,6.027042413,0,1
4182,44,0,2237,8110000,340.005851,2,2,6,6438,40.00888668,0.014308097,20200.01077,2340,1080,10.99178037,0,0
4183,48,0,2123,8110005,12851.99723,8,85,85,3254,1307.99306,-0.017332628,325669.0006,2048,1536,0.995426749,0,0
4184,78,0,2576,8110003,0.004876156,0,1,4,12577,-0.004523509,-0.010720594,-0.002973086,2159,1080,11.00063624,0,0
4185,102,4,2248,8110010,7112.014724,4,88,371,28528,829.9988617,0.014020086,351688.015,1792,828,5.013345061,0,0
4186,103,6,2572,8110021,237.0074221,1,6,72,22095,139.9912436,-0.011401985,8025.007186,1920,1080,10.99589988,0,0
4187,40,0,2569,8110000,15024.00881,11,27,27,5088,1822.008337,0.003161728,489749.996,1024,768,7.993897637,1,0
4188,40,0,2569,8110000,15023.99687,11,27,27,5088,1821.99903,-0.025355283,489750.0068,1024,768,8.002491113,1,0
4189,141,6,2572,8110006,213.0049986,1,8,32,36920,394.9986019,-0.005829931,75973.01537,2220,1080,11.00379033,0,0
4190,86,4,2575,8110023,5600.009685,9,13,43,21293,228.0043541,0.026882442,75870.01523,2436,1125,4.989542644,0,0
4191,109,5,2558,8110000,-0.004974277,0,0,1,25170,0.007052099,0.003047161,-0.005519278,2141,1080,10.9907705,0,0
4192,48,0,2123,8110005,12851.98332,8,85,85,3254,1308.004959,-0.006665623,325668.9974,2048,1536,1.002565918,0,0
4193,69,5,2130,8110008,18905.00355,22,162,336,13780,2064.013898,0.01217172,394887.0003,1801,1080,9.004530927,0,0
4194,74,2,2164,8110021,10622.98121,9,46,135,9119,1221.009691,0.00235434,252119.997,2138,1080,11.00894159,0,0
4195,74,2,2164,8110021,10623.00577,9,46,135,9119,1221.000678,-0.017718057,252119.9892,2138,1080,10.98569284,0,0
4196,74,2,2164,8110021,10623.00374,9,46,135,9119,1221.005643,0.017971066,252119.996,2138,1080,11.00675239,0,0
4197,95,2,2566,8110011,-0.016049187,0,17,141,18116,-0.002345811,-0.006619832,0.009306658,2259,1080,10.99633156,0,0
4198,74,2,2164,8110021,10623.00321,9,46,135,9119,1221.016516,-0.002347042,252120.0003,2138,1080,11.01148743,0,0
4199,128,3,2377,8110022,6952.991687,14,87,406,40023,710.0084626,0.014662938,626691.9876,2198,1080,10.99933993,0,1
4200,95,2,2566,8110011,0.014822484,0,17,141,18116,-0.002810071,0.014572688,-0.008481104,2259,1080,10.99859509,0,0
4201,140,5,2463,8110014,9889.007804,11,95,422,42228,723.0079367,0.002265641,311706.9894,2050,1080,11.03924486,1,0
4202,48,4,2125,8110004,5017.995183,20,120,158,7413,1886.00834,0.008032362,408738.0181,2436,1125,3.011851849,0,0
4203,40,0,2264,8110000,77.00804011,1,2,14,7332,-0.011984877,-0.01203968,50000.01224,2001,1125,2.982493048,0,0
4204,40,0,2410,8110000,-0.010796741,0,1,7,2115,0.013283076,-0.010121442,-0.002149549,1520,720,10.00371805,0,0
4205,160,9,2560,8110013,5604.004833,8,94,408,65510,975.9976027,0.004208877,1049483.032,1334,750,2.009510145,0,1
4206,48,0,2123,8110005,12852.00105,8,85,85,3254,1307.991213,-0.003429701,325668.977,2048,1536,0.996670622,0,0
4207,33,0,2116,8110002,14021.00733,19,34,34,4318,1810.987597,-0.00515924,351353.998,2159,1080,10.99623105,0,0
4208,140,5,2463,8110014,9889.007804,11,95,422,42228,723.0079367,0.002265641,311706.9894,2050,1080,11.03924486,1,0
4209,141,6,2572,8110006,213.0002118,1,8,32,36920,394.9999467,0.003827887,75972.98705,2220,1080,10.99048174,0,0
4210,88,2,2566,8110009,-0.006720982,0,8,59,14630,4.94e-05,0.003681684,-0.011027291,2340,1080,10.00494749,0,0
4211,44,0,2237,8110000,339.9837945,2,2,6,6438,40.0227969,-0.007956982,20200.01594,2340,1080,10.98975458,0,0
4212,40,0,2569,8110000,15023.9985,11,27,27,5088,1821.997808,0.00203432,489750.0208,1024,768,8.002028472,1,0
4213,107,6,2282,8110000,-0.005260234,0,4,42,28965,-0.003747853,-0.00536974,0.005859604,1792,828,5.004081526,0,0
4214,48,4,2125,8110004,5018.004717,20,120,158,7413,1885.993669,0.006623653,408737.9948,2436,1125,3.00009295,0,0
4215,48,4,2125,8110004,5018.01649,20,120,158,7413,1886.005474,-0.01950599,408738.0004,2436,1125,3.014076271,0,0
4216,40,0,2569,8110000,15024.00881,11,27,27,5088,1822.008337,0.003161728,489749.996,1024,768,7.993897637,1,0
4217,34,0,2140,8110000,0.004430881,0,14,60,4426,-0.01011451,0.004429788,0.003910874,2136,1080,11.0156775,0,0
4218,103,6,2572,8110021,236.9984996,1,6,72,22095,140.0166251,-0.012343837,8024.994563,1920,1080,10.98093765,0,0
4219,88,2,2566,8110009,-0.008491327,0,8,59,14630,-0.018233309,0.001318817,-0.002446307,2340,1080,9.988346769,0,0
4220,160,10,2477,8110025,10140.98703,11,96,360,46929,1103.002957,-0.013097168,655768.9926,2160,1080,10.98866851,1,1
4221,141,5,2553,8110006,15786.99694,6,63,291,34150,895.0162834,0.003586278,614544.9994,1480,720,9.001830009,0,1
4222,86,4,2575,8110023,5600.008161,9,13,43,21293,227.9912678,-0.00341327,75869.9961,2436,1125,4.981472452,0,0
4223,66,3,2146,8110009,10312.99367,21,167,291,9725,1350.984472,5.994242221,454409.0012,2140,1080,10.98862653,1,0
4224,58,5,2151,8110005,8866.982736,3,20,64,7517,1718.003507,0.002666692,362132.9943,2333,1080,10.99228086,0,0
4225,160,10,2477,8110025,10140.99456,11,96,360,46929,1103.010507,0.00638338,655768.9927,2160,1080,10.98760378,1,1
4226,159,5,2576,8110022,9796.991424,9,69,302,42650,1015.002264,0.001976465,1035097.007,2160,1080,11.01227101,0,1
4227,43,0,2116,8110002,2099.987424,3,46,46,7126,726.9980481,-0.001532001,119750.9988,2196,1080,9.996305856,0,0
4228,160,0,2582,8110011,8876.014073,19,140,601,52177,834.9998269,0.009001858,1425366.98,2001,1125,6.000045315,0,1
4229,141,5,2553,8110006,15787.01713,6,63,291,34150,894.9854359,0.016703382,614544.9983,1480,720,9.004016221,0,1
4230,160,9,2560,8110013,5603.971434,8,94,408,65510,975.9934244,-0.004988829,1049483.005,1334,750,1.990036412,0,1
4231,94,6,2576,8110005,-0.004125621,0,2,8,18897,0.002216338,0.002324526,0.007725656,1920,1080,10.0009769,0,0
4232,88,2,2566,8110009,-0.011733477,0,8,59,14630,-0.007161995,-0.000262089,-0.002355238,2340,1080,9.993488745,0,0
4233,52,1,2125,8110017,8618.011158,7,47,65,7226,1890.990053,0.00460557,332830.0095,2224,1668,6.012232086,0,0
4234,44,0,2237,8110000,339.9995496,2,2,6,6438,39.99546567,0.004472152,20200.00141,2340,1080,11.0066943,0,0
4235,78,0,2576,8110003,0.008850975,0,1,4,12577,0.007901906,0.008245874,-0.006547747,2159,1080,10.9983265,0,0
4236,58,1,2576,8110002,-0.010831833,0,0,0,9951,-0.005718581,0.006445795,0.00506032,2016,1080,8.004750693,0,0
4237,141,5,2553,8110006,15787.01149,6,63,291,34150,894.9969177,-0.003880887,614545.0102,1480,720,8.992116385,0,1
4238,88,2,2566,8110009,-0.009082115,0,8,59,14630,0.000623966,-0.009360517,0.010257529,2340,1080,9.985576592,0,0
4239,140,5,2463,8110014,9888.996632,11,95,422,42228,722.9853983,0.002947607,311706.9937,2050,1080,11.00414763,1,0
4240,140,5,2463,8110014,9889.001893,11,95,422,42228,722.9969465,-0.004402229,311706.9877,2050,1080,10.99960323,1,0
4241,85,6,2315,8110009,0.00055348,0,0,3,17067,-0.012219104,-0.000390745,0.001955807,2048,1536,5.006714929,0,0
4242,85,6,2315,8110009,-0.000765431,0,0,3,17067,0.000960068,0.002632434,-0.000169277,2048,1536,4.996367456,0,0
4243,119,4,2579,8110008,-0.015271968,0,10,49,34285,0.002766583,-0.020170547,-0.002456094,2208,1242,4.993439521,0,0
4244,58,5,2151,8110005,8867.020188,3,20,64,7517,1717.99479,0.004158131,362132.9959,2333,1080,10.97715706,0,0
4245,40,0,2569,8110000,15023.99796,11,27,27,5088,1821.986333,0.001797953,489750.0005,1024,768,8.006214514,1,0
4246,128,3,2377,8110022,6953.004098,14,87,406,40023,709.9912418,0.00185018,626691.9927,2198,1080,11.00546994,0,1
4247,80,7,2576,8110003,1281.994746,1,58,77,15715,149.9911715,0.008431975,49100.99913,2416,1440,9.019705282,0,0
4248,141,5,2553,8110006,15787.01884,6,63,291,34150,894.9926655,0.005661529,614544.9924,1480,720,8.997013397,0,1
4249,109,5,2558,8110000,-0.005795565,0,0,1,25170,-0.012752932,-0.003113143,-0.016336494,2141,1080,11.00869453,0,0
4250,73,3,2288,8110021,-0.000955648,0,0,17,10930,-0.011547327,-0.009083863,-0.013355604,2436,1125,1.001343111,0,0
4251,94,6,2576,8110005,-0.000595728,0,2,8,18897,0.002413034,-0.014446831,-0.004663211,1920,1080,10.01522203,0,0
4252,94,6,2576,8110005,0.018830434,0,2,8,18897,-0.014403116,0.002893937,-0.022045776,1920,1080,10.00179324,0,0
4253,78,0,2576,8110003,0.003378898,0,1,4,12577,0.018916812,-0.00277139,0.007418291,2159,1080,11.01598431,0,0
4254,140,5,2463,8110014,9888.99981,11,95,422,42228,722.9887212,0.013108358,311706.9794,2050,1080,11.00989501,1,0
4255,74,2,2164,8110021,10622.98121,9,46,135,9119,1221.009691,0.00235434,252119.997,2138,1080,11.00894159,0,0
4256,86,4,2575,8110023,5599.986593,9,13,43,21293,227.9880015,-0.016874873,75870.01535,2436,1125,5.022199032,0,0
4257,40,0,2264,8110000,77.00151057,1,2,14,7332,0.002343764,0.009361162,50000.01021,2001,1125,3.004381234,0,0
4258,124,0,2355,8110023,7465.001612,6,53,250,36550,731.9881951,0.007369397,441093.0154,1920,1080,9.007666885,0,0
4259,85,6,2315,8110009,0.002472454,0,0,3,17067,-0.000320575,-0.010131729,0.010317618,2048,1536,4.996270838,0,0
4260,77,0,2179,8110008,-0.002078461,0,17,212,13441,0.003501568,-0.004070001,0.001871464,2001,1125,-0.012776977,0,0
4261,77,0,2179,8110008,-0.005435171,0,17,212,13441,0.011963283,0.001126027,0.010181129,2001,1125,0.002777506,0,0
4262,140,5,2463,8110014,9889.005746,11,95,422,42228,723.0066663,-0.001639557,311706.9977,2050,1080,11.01039206,1,0
4263,86,4,2575,8110023,5600.025573,9,13,43,21293,227.9920907,-0.001694314,75870.00725,2436,1125,5.012219864,0,0
4264,40,0,2410,8110000,-0.013146719,0,1,7,2115,0.001122008,-0.004512924,0.007014059,1520,720,9.984225273,0,0
4265,80,7,2576,8110003,1282.003841,1,58,77,15715,149.994715,0.007194177,49100.99632,2416,1440,8.998312871,0,0
4266,33,0,2116,8110002,14020.99232,19,34,34,4318,1810.989137,-0.01081449,351354.0027,2159,1080,11.00124069,0,0
4267,58,5,2151,8110005,8866.988856,3,20,64,7517,1718.007078,-0.00584714,362132.9908,2333,1080,11.01603356,0,0
4268,160,0,2582,8110011,8876.002101,19,140,601,52177,834.9790457,0.016574048,1425366.999,2001,1125,6.001606219,0,1
4269,119,4,2579,8110008,-0.004082208,0,10,49,34285,0.009421587,-0.00343797,0.001605999,2208,1242,5.011169586,0,0
4270,44,0,2237,8110000,340.0104043,2,2,6,6438,40.03402626,0.016221844,20199.99752,2340,1080,11.00773359,0,0
4271,33,0,2116,8110002,14021.00668,19,34,34,4318,1811.012962,-0.00436351,351353.9916,2159,1080,11.004128,0,0
4272,48,4,2125,8110004,5018.007745,20,120,158,7413,1886.00544,0.005229697,408737.9925,2436,1125,2.988956794,0,0
4273,53,7,2168,8110000,0.004166702,0,1,4,13275,-0.01479964,0.002773443,0.012007265,1792,828,5.000409578,0,0
4274,79,0,2151,8110009,20119.00671,12,124,275,12475,1636.015455,1.75e-05,279710.0212,1356,720,8.010616833,0,0
4275,34,0,2140,8110000,0.012943202,0,14,60,4426,-0.02159596,0.003189922,0.004647526,2136,1080,10.99845291,0,0
4276,68,0,2174,8110009,3266.007315,10,56,195,8780,1260.012241,-0.007003305,184448.999,2208,1242,7.014465993,0,0
4277,43,0,2116,8110002,2099.993261,3,46,46,7126,726.9885431,0.001766954,119751.0088,2196,1080,9.987589454,0,0
4278,73,5,2132,8110010,15639.98417,22,169,540,14094,1254.99782,0.005644399,402691.999,2208,1080,10.98232066,1,0
4279,102,4,2248,8110010,7112.018751,4,88,371,28528,830.0000362,-0.003214268,351688.0108,1792,828,5.015805385,0,0
4280,99,5,2286,8110007,-0.004002198,0,6,100,22929,0.002773544,-0.003561308,-0.011535935,2436,1125,4.017201193,0,0
4281,109,5,2558,8110000,0.002955671,0,0,1,25170,0.013689202,-0.001403343,-0.010188832,2141,1080,11.01409001,0,0
4282,73,5,2132,8110010,15640.00714,22,169,540,14094,1255.007361,0.002463344,402692.0229,2208,1080,11.00206724,1,0
4283,69,4,2413,8110009,7450.995331,12,69,114,11927,1287.017441,0.007688361,388415.9749,2208,1080,10.99224874,0,0
4284,34,0,2140,8110000,0.006507147,0,14,60,4426,-0.010115566,0.000799001,-0.027183078,2136,1080,10.99815882,0,0
4285,141,5,2553,8110006,15787.01516,6,63,291,34150,895.0116575,0.012502548,614545.016,1480,720,8.998338688,0,1
4286,74,2,2164,8110021,10623.00439,9,46,135,9119,1221.014224,-0.00530052,252120.0004,2138,1080,11.00534436,0,0
4287,141,6,2572,8110006,212.9862287,1,8,32,36920,394.9918208,0.014033851,75973.00894,2220,1080,11.00759323,0,0
4288,35,0,2183,8110005,-0.007600767,0,3,39,5446,0.005418219,-0.013559509,0.007897978,2224,1080,11.01580607,0,0
4289,141,6,2572,8110006,212.9849569,1,8,32,36920,395.0099555,-0.003135609,75973.00031,2220,1080,11.00551968,0,0
4290,102,4,2248,8110010,7112.003573,4,88,371,28528,829.9955835,-0.000698961,351688.0002,1792,828,4.988983117,0,0
4291,103,6,2572,8110021,237.0027332,1,6,72,22095,139.9891088,0.006472257,8025.006301,1920,1080,10.99974397,0,0
4292,119,4,2579,8110008,0.008386172,0,10,49,34285,0.001964714,-0.007120016,-0.002403423,2208,1242,5.003515544,0,0
